standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide
OC1(C#Cc2ccccc2)CCCCCCCCCCC1,2.0583726258058,HIT105394641,OC1(C#Cc2ccccc2)CCCCCCCCCCC1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:11622,OC1(C#Cc2ccccc2)CCCCCCCCCCC1,-6.27419
CC(=O)Nc1ccc2c(c1)C1C=CCC1C(c1ccccc1F)N2,1.8632642769702141,HIT105412130,CC(=O)Nc1ccc2c(c1)C1C=CCC1C(c1ccccc1F)N2,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:25163,CC(=O)Nc1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@@H](c1ccccc1F)N2,-6.32546
N#Cc1ccc(N2CCN(C(=O)c3ccc(F)c(Cl)c3)C(C(N)=O)C2)cc1C(F)(F)F,2.1852588303182467,HIT105415903,N#Cc1ccc(N2CCN(C(=O)c3ccc(F)c(Cl)c3)C(C(N)=O)C2)cc1C(F)(F)F,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:38710,N#Cc1ccc(N2CCN(C(=O)c3ccc(F)c(Cl)c3)[C@H](C(N)=O)C2)cc1C(F)(F)F,-6.83727
Cc1ccc2ncc3c(-c4ccccc4)nn(-c4cccc(F)c4)c3c2c1,1.6885578988526786,HIT105423187,Cc1ccc2ncc3c(-c4ccccc4)nn(-c4cccc(F)c4)c3c2c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:341,Cc1ccc2ncc3c(-c4ccccc4)nn(-c4cccc(F)c4)c3c2c1,-5.93514
Cc1ccc(N2C(=O)Nc3ccccc3C2(O)C(=O)NC2CCCC(C)C2C)cc1C,2.4196959799701836,HIT105423565,Cc1ccc(N2C(=O)Nc3ccccc3C2(O)C(=O)NC2CCCC(C)C2C)cc1C,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:39352,Cc1ccc(N2C(=O)Nc3ccccc3[C@@]2(O)C(=O)N[C@H]2CCC[C@@H](C)[C@@H]2C)cc1C,-6.79414
C=C(C)CNC(=O)c1cncn1-c1cccc(-c2ccc(Oc3ccccc3)cc2)c1,1.297953920723914,HIT105436756,C=C(C)CNC(=O)c1cncn1-c1cccc(-c2ccc(Oc3ccccc3)cc2)c1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:5125,C=C(C)CNC(=O)c1cncn1-c1cccc(-c2ccc(Oc3ccccc3)cc2)c1,-6.51709
C=CCn1c(C)c(CCC(=O)Nc2cc(F)ccc2F)c(=O)n2nc(-c3ccccc3)nc12,2.1648022123944446,HIT105437002,C=CCn1c(C)c(CCC(=O)Nc2cc(F)ccc2F)c(=O)n2nc(-c3ccccc3)nc12,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:30656,C=CCn1c(C)c(CCC(=O)Nc2cc(F)ccc2F)c(=O)n2nc(-c3ccccc3)nc12,-6.31353
COc1ccc(CN2C(=O)c3oc4ccc(C)cc4c(=O)c3C2c2cccc(O)c2)cc1,0.6785857199904817,HIT105442417,COc1ccc(CN2C(=O)c3oc4ccc(C)cc4c(=O)c3C2c2cccc(O)c2)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:24912,COc1ccc(CN2C(=O)c3oc4ccc(C)cc4c(=O)c3[C@@H]2c2cccc(O)c2)cc1,-6.25577
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(Cl)c2)N1Cc1ccncc1,0.5514456627810208,HIT105444969,O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(Cl)c2)N1Cc1ccncc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:3019,O=C1c2[nH]nc(-c3ccccc3O)c2[C@H](c2cccc(Cl)c2)N1Cc1ccncc1,-6.5977
CCOC(=O)C1CCCN(c2ccc(NC(=O)C3CCCCC3)cc2S(=O)(=O)NC(C)c2ccccc2)C1,1.6317629541953116,HIT105459746,CCOC(=O)C1CCCN(c2ccc(NC(=O)C3CCCCC3)cc2S(=O)(=O)NC(C)c2ccccc2)C1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:25230,CCOC(=O)[C@@H]1CCCN(c2ccc(NC(=O)C3CCCCC3)cc2S(=O)(=O)N[C@H](C)c2ccccc2)C1,-6.67825
COc1ccc(-c2nc3ccc(-c4ccc(Cl)cc4C)cn3c2CCC(=O)Nc2cccc(F)c2)cc1,2.3201594818786377,HIT105464536,COc1ccc(-c2nc3ccc(-c4ccc(Cl)cc4C)cn3c2CCC(=O)Nc2cccc(F)c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:41325,COc1ccc(-c2nc3ccc(-c4ccc(Cl)cc4C)cn3c2CCC(=O)Nc2cccc(F)c2)cc1,-6.17946
COc1cccc(-n2c(SCc3c(F)cccc3Cl)nc3cc(C(=O)NC(C)C)ccc3c2=O)c1,1.9738345667398633,HIT105485920,COc1cccc(-n2c(SCc3c(F)cccc3Cl)nc3cc(C(=O)NC(C)C)ccc3c2=O)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:18469,COc1cccc(-n2c(SCc3c(F)cccc3Cl)nc3cc(C(=O)NC(C)C)ccc3c2=O)c1,-6.10974
COc1ccccc1-c1nc2sc(=Cc3cn(-c4ccccc4)nc3-c3ccccc3)c(=O)n2n1,1.7682195863959553,HIT105497514,COc1ccccc1-c1nc2s/c(=C\c3cn(-c4ccccc4)nc3-c3ccccc3)c(=O)n2n1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_3.sdf:13056,COc1ccccc1-c1nc2s/c(=C\c3cn(-c4ccccc4)nc3-c3ccccc3)c(=O)n2n1,-6.15812
Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(C)c(C)c2)cc1,0.5675876540235888,HIT105499568,Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(C)c(C)c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:35656,Cc1ccc(-c2nc3ccccc3c(=O)n2-c2ccc(C)c(C)c2)cc1,-6.18666
Cc1n[nH]c(-n2ccc3nc4ccn(-c5ccccn5)c(=O)c4cc3c2=O)n1,0.8064028922584883,HIT105506623,Cc1n[nH]c(-n2ccc3nc4ccn(-c5ccccn5)c(=O)c4cc3c2=O)n1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:9111,Cc1n[nH]c(-n2ccc3nc4ccn(-c5ccccn5)c(=O)c4cc3c2=O)n1,-7.10023
COc1ccc(C2CC(c3ccc(C)cc3)=NN2C(=O)CN2CCC3(CC2)OCCO3)c(OC)c1,2.2732810851278367,HIT105515342,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C(=O)CN2CCC3(CC2)OCCO3)c(OC)c1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:16644,COc1ccc([C@@H]2CC(c3ccc(C)cc3)=NN2C(=O)CN2CCC3(CC2)OCCO3)c(OC)c1,-6.03724
Cc1ccc(C(=O)c2sc3nc(-c4ccccc4)cc(-c4ccccc4Cl)c3c2N)cc1,0.6705687271357784,HIT105516937,Cc1ccc(C(=O)c2sc3nc(-c4ccccc4)cc(-c4ccccc4Cl)c3c2N)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:5482,Cc1ccc(C(=O)c2sc3nc(-c4ccccc4)cc(-c4ccccc4Cl)c3c2N)cc1,-5.89939
CC(=O)c1cc2c(cc1NC1OC(=O)c3ccccc31)OCO2,0.5739910918108948,HIT105517682,CC(=O)c1cc2c(cc1NC1OC(=O)c3ccccc31)OCO2,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:25842,CC(=O)c1cc2c(cc1N[C@H]1OC(=O)c3ccccc31)OCO2,-6.47114
CCC1CCCCN1C(=O)c1cc(-c2ccco2)nc2c1c(C)nn2C,2.0322143376698154,HIT105526024,CCC1CCCCN1C(=O)c1cc(-c2ccco2)nc2c1c(C)nn2C,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:35055,CC[C@H]1CCCCN1C(=O)c1cc(-c2ccco2)nc2c1c(C)nn2C,-6.3977
CC(C)(C)c1ccc(C(CC(=O)NCc2ccccc2)c2c[nH]c3ccccc23)cc1,0.9225473445320984,HIT105538206,CC(C)(C)c1ccc(C(CC(=O)NCc2ccccc2)c2c[nH]c3ccccc23)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:31808,CC(C)(C)c1ccc([C@H](CC(=O)NCc2ccccc2)c2c[nH]c3ccccc23)cc1,-5.90881
COc1ccccc1-n1ncc2c(=O)[nH]c(SCC(=O)NCc3ccc(C)cc3)nc21,1.996774150812965,HIT105542426,COc1ccccc1-n1ncc2c(=O)[nH]c(SCC(=O)NCc3ccc(C)cc3)nc21,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:22440,COc1ccccc1-n1ncc2c(=O)[nH]c(SCC(=O)NCc3ccc(C)cc3)nc21,-5.89057
Cc1ccc(N2CC(C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2=O)cc1,1.8200235005572445,HIT105550500,Cc1ccc(N2CC(C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2=O)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:36894,Cc1ccc(N2C[C@@H](C(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2=O)cc1,-5.89114
O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Br)N1CCSCC1,1.2048662925665075,HIT105551802,O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Br)N1CCSCC1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3657,O=C(c1cnc2ccc(F)cc2c1Nc1ccccc1Br)N1CCSCC1,-6.13978
Cc1cccc(N2CSC3=C(C#N)C(c4ccc(C)o4)CC(=O)N3C2)c1,1.2414250435874705,HIT105561448,Cc1cccc(N2CSC3=C(C#N)C(c4ccc(C)o4)CC(=O)N3C2)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:12920,Cc1cccc(N2CSC3=C(C#N)[C@@H](c4ccc(C)o4)CC(=O)N3C2)c1,-6.34758
Cc1ccc(F)cc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccc4c(c3)OCO4)no2)c1=O,2.0408974658223293,HIT105564972,Cc1ccc(F)cc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccc4c(c3)OCO4)no2)c1=O,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:26648,Cc1ccc(F)cc1NC(=O)Cn1c(C)cc(C)c(-c2nc(-c3ccc4c(c3)OCO4)no2)c1=O,-5.90847
Cc1c(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cc(C(=O)N2CCC(C)CC2)n1C,2.0754653466150685,HIT105565684,Cc1c(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cc(C(=O)N2CCC(C)CC2)n1C,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:30349,Cc1c(S(=O)(=O)N2CCC(Cc3ccccc3)CC2)cc(C(=O)N2CCC(C)CC2)n1C,-6.0099
Cc1nc2nc(C(C)C)nn2c(C)c1CC(=O)Nc1ccc(F)cc1,0.4771052479275397,HIT105586928,Cc1nc2nc(C(C)C)nn2c(C)c1CC(=O)Nc1ccc(F)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:17231,Cc1nc2nc(C(C)C)nn2c(C)c1CC(=O)Nc1ccc(F)cc1,-5.88095
COc1ccc(C2CC(=O)C3=C(C2)NC(=O)CC3c2ccc(O)cc2)cc1OC,1.8228111732838044,HIT105590480,COc1ccc(C2CC(=O)C3=C(C2)NC(=O)CC3c2ccc(O)cc2)cc1OC,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:29014,COc1ccc([C@H]2CC(=O)C3=C(C2)NC(=O)C[C@H]3c2ccc(O)cc2)cc1OC,-6.63302
Cc1c2cnn(CC(=O)N3CCC(Cc4ccccc4)CC3)c(=O)c2c(C)n1Cc1ccccc1,1.9974238223986702,HIT105600448,Cc1c2cnn(CC(=O)N3CCC(Cc4ccccc4)CC3)c(=O)c2c(C)n1Cc1ccccc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:18906,Cc1c2cnn(CC(=O)N3CCC(Cc4ccccc4)CC3)c(=O)c2c(C)n1Cc1ccccc1,-6.19533
COc1cc(NC(=O)NCC(c2ccc(OC)c(OC)c2)c2c[nH]c3ccccc23)cc(OC)c1,1.0190457766249486,HIT105600645,COc1cc(NC(=O)NCC(c2ccc(OC)c(OC)c2)c2c[nH]c3ccccc23)cc(OC)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:23233,COc1cc(NC(=O)NC[C@@H](c2ccc(OC)c(OC)c2)c2c[nH]c3ccccc23)cc(OC)c1,-6.50149
O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc([N+](=O)[O-])cc1,1.96994056876921,HIT105612941,O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc([N+](=O)[O-])cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:6003,O=C(Nn1c(-c2ccccc2)nc2ccccc2c1=O)c1ccc([N+](=O)[O-])cc1,-5.93909
Cc1ccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCC5)cc1,0.4500872413210593,HIT105631172,Cc1ccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCC5)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:37858,Cc1ccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCC5)cc1,-6.20162
COC(=O)c1ccc2c(=O)n(-c3ccc(F)c(Cl)c3)c(N3CCSCC3)nc2c1,1.2311331276231001,HIT105636313,COC(=O)c1ccc2c(=O)n(-c3ccc(F)c(Cl)c3)c(N3CCSCC3)nc2c1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:39231,COC(=O)c1ccc2c(=O)n(-c3ccc(F)c(Cl)c3)c(N3CCSCC3)nc2c1,-5.92746
COc1ccc(NC(=O)C2CCc3sc(C(=O)N4CCCCC4)cc3C2)cc1F,1.2432262426223275,HIT105656028,COc1ccc(NC(=O)C2CCc3sc(C(=O)N4CCCCC4)cc3C2)cc1F,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:19132,COc1ccc(NC(=O)[C@@H]2CCc3sc(C(=O)N4CCCCC4)cc3C2)cc1F,-6.05055
CCc1nc2cc3c(cc2n1CC(=O)Nc1cccc(C(F)(F)F)c1)OCCO3,1.7545297722535624,HIT105659355,CCc1nc2cc3c(cc2n1CC(=O)Nc1cccc(C(F)(F)F)c1)OCCO3,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:32249,CCc1nc2cc3c(cc2n1CC(=O)Nc1cccc(C(F)(F)F)c1)OCCO3,-6.05131
O=C(Nc1ccccc1F)NC(Cc1ccc(F)cc1)Cc1ccc2c(c1)OCO2,1.7125129313380376,HIT105662330,O=C(Nc1ccccc1F)NC(Cc1ccc(F)cc1)Cc1ccc2c(c1)OCO2,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:6061,O=C(Nc1ccccc1F)N[C@@H](Cc1ccc(F)cc1)Cc1ccc2c(c1)OCO2,-6.10549
O=C1CCC(C(=O)N2CCCn3ccnc3C2c2ccccc2)=NN1,0.4272819603025613,HIT105680946,O=C1CCC(C(=O)N2CCCn3ccnc3C2c2ccccc2)=NN1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:32253,O=C1CCC(C(=O)N2CCCn3ccnc3[C@@H]2c2ccccc2)=NN1,-6.96576
Cc1ccc(C(=O)NN2C(=O)C(=Cc3cn(-c4ccccc4)nc3-c3ccc(C)cc3)SC2=S)cc1,1.6414830853360762,HIT105735781,Cc1ccc(C(=O)NN2C(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)SC2=S)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:18694,Cc1ccc(C(=O)NN2C(=O)/C(=C/c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)SC2=S)cc1,-6.14977
COc1ccc(C2=NN3C(C2)c2ccccc2OC3c2ccc(F)cc2)cc1,1.6204581243762954,HIT105746545,COc1ccc(C2=NN3C(C2)c2ccccc2OC3c2ccc(F)cc2)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:1531,COc1ccc(C2=NN3[C@H](C2)c2ccccc2O[C@H]3c2ccc(F)cc2)cc1,-5.87879
CCOc1ccc(NC(=O)CSc2nc3c(oc4ccccc43)c(=O)n2-c2cccc(C)c2)cc1,1.7801117006685678,HIT105754748,CCOc1ccc(NC(=O)CSc2nc3c(oc4ccccc43)c(=O)n2-c2cccc(C)c2)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6375,CCOc1ccc(NC(=O)CSc2nc3c(oc4ccccc43)c(=O)n2-c2cccc(C)c2)cc1,-6.29012
CCN1C(=O)C2(c3ccccc31)c1[nH]c3ccccc3c1CCN2C(C)=O,0.7828663281670624,HIT105754957,CCN1C(=O)C2(c3ccccc31)c1[nH]c3ccccc3c1CCN2C(C)=O,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:13548,CCN1C(=O)[C@]2(c3ccccc31)c1[nH]c3ccccc3c1CCN2C(C)=O,-6.52165
O=C1C2C3C=CC(C2C(=O)N1c1ccccc1)C1C2C(=O)N(c4ccccc4)C(=O)C2C31,1.8255228063660291,HIT105792602,O=C1C2C3C=CC(C2C(=O)N1c1ccccc1)C1C2C(=O)N(c4ccccc4)C(=O)C2C31,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:503,O=C1[C@@H]2[C@@H]3C=C[C@H]([C@@H]2C(=O)N1c1ccccc1)[C@@H]1[C@@H]2C(=O)N(c4ccccc4)C(=O)[C@H]2[C@H]31,-6.91454
COc1ccc2ncc3c(-c4ccccc4)nn(-c4ccc(F)cc4)c3c2c1,1.2741664558223385,HIT105819140,COc1ccc2ncc3c(-c4ccccc4)nn(-c4ccc(F)cc4)c3c2c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:349,COc1ccc2ncc3c(-c4ccccc4)nn(-c4ccc(F)cc4)c3c2c1,-5.97953
CC1CCN(c2cc(N3CCC(C)CC3)c([N+](=O)[O-])cc2C=c2sc3nc4ccccc4n3c2=O)CC1,2.4145174064844133,HIT105826603,CC1CCN(c2cc(N3CCC(C)CC3)c([N+](=O)[O-])cc2/C=c2/sc3nc4ccccc4n3c2=O)CC1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:30467,CC1CCN(c2cc(N3CCC(C)CC3)c([N+](=O)[O-])cc2/C=c2/sc3nc4ccccc4n3c2=O)CC1,-6.23961
Cc1ccc(C2CC(=O)Nc3cc4c(cc32)OCO4)cc1Br,0.21729914864076197,HIT105855444,Cc1ccc(C2CC(=O)Nc3cc4c(cc32)OCO4)cc1Br,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:28182,Cc1ccc([C@H]2CC(=O)Nc3cc4c(cc32)OCO4)cc1Br,-6.25907
O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccccc1F,1.7011872979653406,HIT105860039,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccccc1F,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:6407,O=C(Cn1nc2nc(Nc3ccc(F)cc3)ccn2c1=O)Nc1ccccc1F,-5.87616
COc1cccc(NC(=O)N(Cc2nnc3n2CCCCC3)c2ccc(C)cc2C)c1,2.2010910949037337,HIT105863419,COc1cccc(NC(=O)N(Cc2nnc3n2CCCCC3)c2ccc(C)cc2C)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:34996,COc1cccc(NC(=O)N(Cc2nnc3n2CCCCC3)c2ccc(C)cc2C)c1,-5.92695
CC(C)(C)c1ccc(C(=O)N(CC(=O)Nc2cc(-c3ccccc3)nn2-c2ccc(F)cc2)Cc2ccco2)cc1,2.118339529776715,HIT105875645,CC(C)(C)c1ccc(C(=O)N(CC(=O)Nc2cc(-c3ccccc3)nn2-c2ccc(F)cc2)Cc2ccco2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:7486,CC(C)(C)c1ccc(C(=O)N(CC(=O)Nc2cc(-c3ccccc3)nn2-c2ccc(F)cc2)Cc2ccco2)cc1,-6.52997
Fc1ccc(Br)cc1C1C=C(c2ccc(I)cc2)Nc2nnnn21,1.321282554155874,HIT105878381,Fc1ccc(Br)cc1C1C=C(c2ccc(I)cc2)Nc2nnnn21,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24690,Fc1ccc(Br)cc1[C@H]1C=C(c2ccc(I)cc2)Nc2nnnn21,-6.63093
COc1cccc2cc(-c3cc(=O)oc4ccc(O)cc34)oc12,0.6012325054853357,HIT105889661,COc1cccc2cc(-c3cc(=O)oc4ccc(O)cc34)oc12,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:17006,COc1cccc2cc(-c3cc(=O)oc4ccc(O)cc34)oc12,-6.79519
Cc1ccc(-n2c(Cc3ccccc3)nnc2SCc2cccc(C(F)(F)F)c2)cc1,2.3517584661750033,HIT105891944,Cc1ccc(-n2c(Cc3ccccc3)nnc2SCc2cccc(C(F)(F)F)c2)cc1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:1859,Cc1ccc(-n2c(Cc3ccccc3)nnc2SCc2cccc(C(F)(F)F)c2)cc1,-6.42977
COc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,2.1710765838498594,HIT105901724,COc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:4051,COc1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-6.0483
Cc1ccc(-c2nn(-c3ccc(C)cc3)c3c2cnc2cc4c(cc23)OCO4)cc1,0.34611041061102576,HIT105919326,Cc1ccc(-c2nn(-c3ccc(C)cc3)c3c2cnc2cc4c(cc23)OCO4)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:549,Cc1ccc(-c2nn(-c3ccc(C)cc3)c3c2cnc2cc4c(cc23)OCO4)cc1,-6.47007
O=C(Cn1ncn2c(cc3sccc32)c1=O)NC1CCCc2ccccc21,2.0868003738667418,HIT105943812,O=C(Cn1ncn2c(cc3sccc32)c1=O)NC1CCCc2ccccc21,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:9149,O=C(Cn1ncn2c(cc3sccc32)c1=O)N[C@@H]1CCCc2ccccc21,-6.14581
O=C1CC(N2CCc3c([nH]c4ccc(F)cc34)C2)C(=O)N1c1cccc(Cl)c1,2.2044987397527436,HIT105951622,O=C1CC(N2CCc3c([nH]c4ccc(F)cc34)C2)C(=O)N1c1cccc(Cl)c1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:5049,O=C1C[C@@H](N2CCc3c([nH]c4ccc(F)cc34)C2)C(=O)N1c1cccc(Cl)c1,-6.20685
CCCN(CCC(=O)N1CCCC1)c1nc(-c2ccccc2Cl)nc2ccccc12,0.6459242378174087,HIT105958294,CCCN(CCC(=O)N1CCCC1)c1nc(-c2ccccc2Cl)nc2ccccc12,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:40133,CCCN(CCC(=O)N1CCCC1)c1nc(-c2ccccc2Cl)nc2ccccc12,-5.92729
COc1ccc(N2C(=O)C(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C2c2ccc3c(c2)OCO3)cc1Cl,0.4964035420693009,HIT105965276,COc1ccc(N2C(=O)C(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C2c2ccc3c(c2)OCO3)cc1Cl,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:6770,COc1ccc(N2C(=O)[C@@H](N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)[C@H]2c2ccc3c(c2)OCO3)cc1Cl,-6.43085
O=C(NCCc1c[nH]c2ccccc12)c1cc2c(Cl)nc3ccccc3c2s1,0.8020594453833015,HIT105968809,O=C(NCCc1c[nH]c2ccccc12)c1cc2c(Cl)nc3ccccc3c2s1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:22332,O=C(NCCc1c[nH]c2ccccc12)c1cc2c(Cl)nc3ccccc3c2s1,-6.16867
CSc1nn(CC(=O)Nc2ccc3c(c2)OCO3)c(N)c1-c1nc(-c2ccc(C)cc2)no1,0.4387372268709643,HIT105970556,CSc1nn(CC(=O)Nc2ccc3c(c2)OCO3)c(N)c1-c1nc(-c2ccc(C)cc2)no1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:2322,CSc1nn(CC(=O)Nc2ccc3c(c2)OCO3)c(N)c1-c1nc(-c2ccc(C)cc2)no1,-6.41572
CCN(CC)C(=O)c1cc(NC(=O)c2ccccc2F)ccc1N1CCN(C(=O)NC(C)(C)C)CC1,1.7569511662409856,HIT105971907,CCN(CC)C(=O)c1cc(NC(=O)c2ccccc2F)ccc1N1CCN(C(=O)NC(C)(C)C)CC1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:12298,CCN(CC)C(=O)c1cc(NC(=O)c2ccccc2F)ccc1N1CCN(C(=O)NC(C)(C)C)CC1,-5.91714
CC(C)c1ccc(NC(c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,1.8726969947479297,HIT105973844,CC(C)c1ccc(NC(c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:2764,CC(C)c1ccc(N[C@H](c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,-6.03894
COc1ccc(NC(=O)C2CCCN(c3nc4ccsc4c(=O)n3-c3cccc(C)c3)C2)cc1,2.4405304692169842,HIT106001167,COc1ccc(NC(=O)C2CCCN(c3nc4ccsc4c(=O)n3-c3cccc(C)c3)C2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:2620,COc1ccc(NC(=O)[C@@H]2CCCN(c3nc4ccsc4c(=O)n3-c3cccc(C)c3)C2)cc1,-7.15109
Cc1ccc(-c2cc(N3CCC(C(=O)NCc4ccc5c(c4)OCO5)CC3)ncn2)cc1,2.326770923270058,HIT106003897,Cc1ccc(-c2cc(N3CCC(C(=O)NCc4ccc5c(c4)OCO5)CC3)ncn2)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:6122,Cc1ccc(-c2cc(N3CCC(C(=O)NCc4ccc5c(c4)OCO5)CC3)ncn2)cc1,-6.07818
